Zipcode,current_price,price_per_m2,times_in_sales,Type,Construction_year,Living_area,LOT,Plot,Rooms,Bedrooms,treinstation,tankstation,supermarkt,basisschool,kinderopvang,middelbare school,café,(huis)arts,tandarts,fitnesscentrum,bibliotheek,inhabitants,distribution_fm,population_density,Age_0-15,age_15-25,age_25-45,age_45-65,age_older,indigenous,western_allochtoon,none_western,household,household_single,household_wo_kids,household_with_kids,avg_person_per_household,perc_with_job,high_income,medium_income,low_income,income_avg,social_benefit
1022.0,450000.0, 3.061,6 dagen,Eengezinswoning,2010,147.0,505.0,151.0,5,4,,,,,,,,,,,,8.3,1.0231707317073173,7.095,0.18,0.13,0.35,0.25,0.09,0.4,0.11,0.49,4.375,0.54,0.17,0.29,"1,9",0.61,0.08,0.44,0.48,15.3,0.1507
1074.0,1700000.0, 9.884,Nieuw,Appartement,1881,172.0,,,-,-,1700.0,1100.0,626.0,251.0,251.0,539.0,244.0,314.0,113.0,456.0,664.0,13.77,1.0294767870302137,21.803,0.1,0.15,0.48,0.22,0.06,0.61,0.21,0.18,9.36,0.69,0.19,0.13,"1,5",0.73,0.22,0.39,0.39,19.8,0.0601
1087.0,0.0,-,1 maand,Herenhuis,2010,156.0,582.0,93.0,5,4,,,,,,,,,,,,3.66,0.921259842519685,4.518,0.3,0.1,0.46,0.11,0.03,0.46,0.11,0.43,1.565,0.39,0.16,0.45,"2,3",0.78,,,,,0.0701
1092.0,495000.0, 5.380,21 dagen,Bovenwoning,1993,92.0,,92.0,4,3,800.0,1100.0,462.0,65.0,179.0,561.0,142.0,257.0,122.0,405.0,1200.0,10.255,1.019704433497537,14.281,0.13,0.13,0.4,0.27,0.07,0.47,0.15,0.38,6.12,0.62,0.18,0.2,"1,7",0.68,0.14,0.42,0.44,17.2,0.1109
1023.0,250000.0, 4.630,7 dagen,Eengezinswoning,1927,54.0,240.0,53.0,3,2,,,,,,,,,,,,3.425,0.8614130434782609,7.986,0.12,0.09,0.22,0.32,0.24,0.8,0.1,0.1,1.84,0.45,0.29,0.26,"1,9",0.67,0.1,0.46,0.44,15.8,0.0507
1034.0,425000.0, 3.632,17 dagen,Eengezinswoning,2016,117.0,445.0,103.0,6,5,3300.0,1300.0,117.0,305.0,104.0,979.0,862.0,419.0,268.0,1900.0,2700.0,12.51,0.9201841903300078,7.553,0.21,0.12,0.26,0.25,0.15,0.43,0.09,0.48,5.675,0.43,0.21,0.37,"2,2",0.63,0.11,0.46,0.43,16.4,0.1007
1063.0,550000.0, 3.873,1 maand,Tussenwoning,1953,142.0,465.0,125.0,5,4,854.0,183.0,439.0,146.0,146.0,710.0,293.0,223.0,455.0,583.0,3600.0,9.185,1.0629213483146067,9.627,0.2,0.15,0.34,0.21,0.11,0.27,0.1,0.63,4.54,0.51,0.17,0.32,"2,0",0.6,0.1,0.45,0.45,16.2,0.1306
1055.0,275000.0, 4.741,8 dagen,Appartement,1937,58.0,,58.0,3,2,1800.0,694.0,332.0,79.0,79.0,649.0,256.0,260.0,385.0,198.0,1600.0,17.65,1.0079635949943118,17.336,0.17,0.14,0.43,0.19,0.07,0.38,0.11,0.51,9.585,0.55,0.2,0.25,"1,8",0.67,0.11,0.47,0.42,16.2,0.1209
1054.0,750000.0, 7.282,9 dagen,Bovenwoning,1905,103.0,,,4,3,2000.0,1300.0,594.0,378.0,112.0,392.0,86.0,224.0,72.0,364.0,1800.0,7.235,0.9462365591397849,23.819,0.11,0.11,0.5,0.22,0.06,0.65,0.22,0.13,4.675,0.64,0.21,0.16,"1,5",0.76,0.26,0.39,0.35,20.3,0.05
1023.0,1250000.0, 5.656,29 dagen,Herenhuis,2004,221.0,890.0,290.0,5,4,3100.0,3200.0,855.0,624.0,338.0,955.0,136.0,233.0,80.0,1100.0,2500.0,3.425,0.8614130434782609,7.986,0.12,0.09,0.22,0.32,0.24,0.8,0.1,0.1,1.84,0.45,0.29,0.26,"1,9",0.67,0.1,0.46,0.44,15.8,0.0507
1086.0,950000.0, 4.167,26 dagen,Herenhuis,2009,228.0,883.0,120.0,8,6,,,,,,,,,,,,11.67,0.985531914893617,10.148,0.34,0.07,0.42,0.14,0.02,0.54,0.11,0.35,4.445,0.3,0.18,0.53,"2,6",0.81,0.37,0.4,0.23,23.4,0.05
1079.0,335000.0, 6.091,Nieuw,Appartement,1926,55.0,155.0,,2,1,442.0,1000.0,1000.0,343.0,138.0,341.0,212.0,42.0,240.0,19.0,957.0,8.635,0.8530042918454935,9.002,0.11,0.11,0.42,0.24,0.13,0.64,0.17,0.19,5.545,0.63,0.21,0.17,"1,6",0.73,0.19,0.42,0.39,18.6,0.0706
1072.0,899000.0, 6.863,10 dagen,Bovenwoning,1877,131.0,402.0,,6,4,,,,,,,,,,,,13.77,1.0294767870302137,21.803,0.1,0.15,0.48,0.22,0.06,0.61,0.21,0.18,9.36,0.69,0.19,0.13,"1,5",0.73,0.22,0.39,0.39,19.8,0.0601
1087.0,525000.0, 4.412,19 dagen,Eengezinswoning,2003,119.0,397.0,105.0,4,3,2000.0,1900.0,1200.0,327.0,72.0,3200.0,1100.0,137.0,134.0,268.0,3700.0,11.67,0.985531914893617,10.148,0.34,0.07,0.42,0.14,0.02,0.54,0.11,0.35,4.445,0.3,0.18,0.53,"2,6",0.81,0.37,0.4,0.23,23.4,0.05
1017.0,325000.0, 5.417,1 maand,Appartement,1980,60.0,,51.0,3,2,1900.0,644.0,34.0,610.0,207.0,341.0,54.0,291.0,248.0,42.0,482.0,6.975,1.0454545454545454,12.587,0.09,0.12,0.43,0.26,0.09,0.64,0.25,0.11,4.62,0.67,0.21,0.13,"1,5",0.73,0.36,0.33,0.31,26.3,0.0209
1068.0,439500.0, 3.052,15 dagen,Woning,1965,144.0,500.0,112.0,5,4,1600.0,236.0,673.0,137.0,226.0,398.0,104.0,131.0,131.0,362.0,4100.0,15.105,0.905993690851735,9.515,0.14,0.13,0.27,0.22,0.23,0.46,0.11,0.43,8.175,0.52,0.25,0.23,"1,8",0.65,0.14,0.43,0.43,16.9,0.0707
1052.0,220000.0, 7.333,3 dagen,Appartement,1988,30.0,,33.0,1,1,1600.0,1200.0,198.0,164.0,106.0,588.0,95.0,142.0,193.0,694.0,1100.0,11.92,1.0135135135135136,25.329,0.13,0.1,0.45,0.25,0.07,0.55,0.18,0.27,7.45,0.64,0.17,0.18,"1,6",0.74,0.17,0.44,0.39,18.0,0.0909
1069.0,350000.0,,,-,2006,98.0,305.0,,5,4,,,,,,,,,,,,13.37,0.9292929292929294,12.505,0.21,0.14,0.36,0.17,0.13,0.27,0.1,0.63,6.23,0.45,0.22,0.33,"2,1",0.63,0.09,0.45,0.46,15.7,0.12029999999999999
1078.0,250000.0, 3.289,17 dagen,Eengezinswoning,1964,76.0,315.0,146.0,4,3,1000.0,409.0,312.0,14.0,137.0,548.0,168.0,276.0,175.0,455.0,1200.0,13.705,0.8557887610020312,10.175,0.13,0.11,0.4,0.23,0.13,0.71,0.19,0.1,8.065,0.57,0.22,0.21,"1,7",0.77,0.32,0.39,0.29,22.6,0.03
1060.0,425000.0, 3.125,3 maanden,Tussenwoning,2003,136.0,457.0,90.0,5,4,3200.0,803.0,635.0,305.0,185.0,1300.0,464.0,269.0,182.0,1200.0,5200.0,14.995,0.9782321899736147,7.345,0.21,0.14,0.28,0.29,0.09,0.52,0.12,0.36,6.03,0.3,0.24,0.47,"2,5",0.74,0.26,0.43,0.31,20.8,0.030899999999999997
1013.0,490000.0, 5.326,7 dagen,Appartement,2007,92.0,275.0,,3,2,2100.0,902.0,706.0,185.0,186.0,260.0,770.0,193.0,56.0,203.0,2000.0,9.69,0.9876923076923078,7.143,0.13,0.11,0.4,0.26,0.09,0.51,0.15,0.34,5.6,0.6,0.18,0.22,"1,7",0.67,0.1,0.44,0.46,15.9,0.1404
1063.0,525000.0, 4.487,1 maand,Twee onder één kap,1955,117.0,307.0,304.0,6,4,553.0,292.0,550.0,413.0,134.0,970.0,580.0,589.0,34.0,206.0,3200.0,9.185,1.0629213483146067,9.627,0.2,0.15,0.34,0.21,0.11,0.27,0.1,0.63,4.54,0.51,0.17,0.32,"2,0",0.6,0.1,0.45,0.45,16.2,0.1306
1012.0,1180000.0, 7.024,1 maand,Herenhuis,1899,168.0,,64.0,6,5,831.0,1200.0,60.0,555.0,386.0,504.0,32.0,169.0,372.0,400.0,512.0,3.915,1.3513513513513513,11.176,0.06,0.16,0.46,0.26,0.06,0.58,0.27,0.15,2.805,0.72,0.19,0.09,"1,4",0.72,0.22,0.37,0.41,18.9,0.030899999999999997
1033.0,299000.0, 3.477,14 dagen,Eengezinswoning,1937,86.0,338.0,225.0,4,-,4000.0,415.0,766.0,418.0,419.0,731.0,1900.0,459.0,454.0,2000.0,3000.0,10.38,0.9365671641791044,6.287,0.15,0.1,0.27,0.28,0.19,0.7,0.08,0.22,5.185,0.44,0.25,0.31,"2,0",0.69,0.08,0.45,0.47,15.3,0.060700000000000004
1055.0,285000.0, 5.089,Nieuw,Woning,1939,56.0,,,3,2,,,,,,,,,,,,5.77,0.9794168096054888,15.935,0.14,0.14,0.5,0.16,0.07,0.49,0.15,0.36,3.4,0.58,0.23,0.19,"1,7",0.74,0.13,0.52,0.35,17.4,0.0601
1067.0,350000.0, 3.431,9 dagen,Eengezinswoning,1990,102.0,365.0,119.0,4,3,3500.0,2600.0,769.0,730.0,49.0,2900.0,1100.0,813.0,1200.0,1100.0,6400.0,2.32,0.9333333333333335,,0.15,0.15,0.22,0.36,0.12,0.53,0.12,0.35,985.0,0.28,0.31,0.41,"2,4",0.73,0.23,0.43,0.34,18.9,0.030899999999999997
1091.0,375000.0, 6.466,6 dagen,Bovenwoning,1930,58.0,185.0,,3,2,871.0,1200.0,529.0,243.0,219.0,355.0,345.0,336.0,68.0,278.0,336.0,4.635,1.0554323725055432,12.52,0.12,0.13,0.45,0.24,0.06,0.62,0.18,0.2,2.855,0.62,0.21,0.17,"1,6",0.75,0.27,0.38,0.35,20.9,0.0509
1098.0,450000.0, 5.294,15 dagen,Appartement,2008,85.0,,,3,2,1100.0,1700.0,714.0,433.0,276.0,626.0,799.0,565.0,276.0,316.0,1400.0,13.51,0.9122434536447275,4.798,0.18,0.14,0.33,0.25,0.1,0.72,0.16,0.12,6.91,0.48,0.22,0.3,"2,0",0.78,0.34,0.39,0.27,23.2,0.0203
1066.0,750000.0, 5.319,2 maanden,Penthouse,1994,141.0,432.0,,4,3,2000.0,1000.0,1200.0,161.0,87.0,884.0,879.0,134.0,145.0,212.0,3900.0,13.185,0.9576837416481069,3.15,0.18,0.13,0.26,0.33,0.1,0.62,0.14,0.24,5.67,0.32,0.25,0.42,"2,3",0.75,0.3,0.42,0.28,22.0,0.020499999999999997
1087.0,469000.0, 4.989,8 dagen,Herenhuis,2005,94.0,344.0,45.0,5,3,,,,,,,,,,,,11.67,0.985531914893617,10.148,0.34,0.07,0.42,0.14,0.02,0.54,0.11,0.35,4.445,0.3,0.18,0.53,"2,6",0.81,0.37,0.4,0.23,23.4,0.05
1086.0,675000.0, 4.500,2 maanden,Woning,2008,150.0,546.0,183.0,5,4,,,,,,,,,,,,11.67,0.985531914893617,10.148,0.34,0.07,0.42,0.14,0.02,0.54,0.11,0.35,4.445,0.3,0.18,0.53,"2,6",0.81,0.37,0.4,0.23,23.4,0.05
1087.0,450000.0, 4.639,24 dagen,Eengezinswoning,2003,97.0,319.0,108.0,4,3,2000.0,2000.0,1200.0,327.0,47.0,3200.0,1100.0,146.0,145.0,291.0,3700.0,11.67,0.985531914893617,10.148,0.34,0.07,0.42,0.14,0.02,0.54,0.11,0.35,4.445,0.3,0.18,0.53,"2,6",0.81,0.37,0.4,0.23,23.4,0.05
1015.0,935000.0, 7.083,3 dagen,Appartement,1978,132.0,500.0,,5,4,735.0,1300.0,325.0,104.0,209.0,382.0,179.0,147.0,271.0,378.0,665.0,6.805,1.133228840125392,13.56,0.09,0.12,0.38,0.3,0.11,0.62,0.3,0.08,4.495,0.65,0.23,0.12,"1,5",0.69,0.44,0.26,0.3,30.2,0.01
1076.0,1200000.0, 9.375,Nieuw,Benedenwoning,2008,128.0,,128.0,3,2,1500.0,346.0,339.0,705.0,167.0,577.0,368.0,141.0,157.0,339.0,1200.0,12.07,1.0033195020746888,12.468,0.12,0.1,0.39,0.27,0.12,0.57,0.17,0.26,7.6,0.63,0.18,0.2,"1,6",0.63,0.22,0.4,0.38,19.7,0.08070000000000001
1087.0,685000.0, 3.960,6 dagen,Tussenwoning,2003,173.0,568.0,,5,3,,,,,,,,,,,,11.67,0.985531914893617,10.148,0.34,0.07,0.42,0.14,0.02,0.54,0.11,0.35,4.445,0.3,0.18,0.53,"2,6",0.81,0.37,0.4,0.23,23.4,0.05
1073.0,510000.0, 5.862,1 maand,Bovenwoning,1929,87.0,236.0,,3,1,1400.0,571.0,235.0,106.0,147.0,402.0,216.0,40.0,231.0,353.0,413.0,11.7,0.9386909693454847,22.837,0.09,0.12,0.46,0.22,0.1,0.6,0.18,0.22,7.67,0.67,0.19,0.14,"1,5",0.74,0.19,0.4,0.41,18.5,0.0707
1018.0,625000.0, 6.378,11 dagen,Bovenwoning,1725,98.0,289.0,,3,2,1600.0,1800.0,122.0,352.0,298.0,876.0,153.0,354.0,187.0,341.0,774.0,7.26,0.9958791208791209,10.031,0.09,0.15,0.34,0.26,0.15,0.64,0.23,0.13,4.49,0.68,0.19,0.13,"1,5",0.66,0.28,0.34,0.38,22.6,0.050300000000000004
1035.0,297000.0, 3.126,19 dagen,Eengezinswoning,1992,95.0,,99.0,3,2,4900.0,930.0,832.0,409.0,527.0,1400.0,1300.0,669.0,807.0,433.0,1400.0,2.9,0.9141914191419143,2.166,0.17,0.11,0.23,0.34,0.15,0.77,0.1,0.13,1.26,0.27,0.33,0.4,"2,3",0.75,0.21,0.37,0.42,18.3,0.0207
1035.0,625000.0, 5.531,9 dagen,Woning,1918,113.0,428.0,304.0,4,3,4400.0,747.0,879.0,142.0,19.0,1600.0,950.0,595.0,966.0,671.0,1600.0,2.9,0.9141914191419143,2.166,0.17,0.11,0.23,0.34,0.15,0.77,0.1,0.13,1.26,0.27,0.33,0.4,"2,3",0.75,0.21,0.37,0.42,18.3,0.0207
1035.0,449020.0, 3.592,4 dagen,Tussenwoning,1993,125.0,415.0,136.0,5,3,5000.0,1400.0,517.0,351.0,219.0,914.0,1700.0,559.0,1000.0,929.0,1800.0,8.715,0.9453125,3.556,0.19,0.13,0.27,0.27,0.14,0.64,0.1,0.26,3.905,0.36,0.24,0.4,"2,2",0.73,0.2,0.44,0.36,17.9,0.050499999999999996
1064.0,300000.0, 3.846,Nieuw,Appartement,1965,78.0,252.0,,4,2,1600.0,225.0,663.0,632.0,324.0,121.0,730.0,239.0,301.0,779.0,3600.0,16.07,1.0024922118380062,7.089,0.19,0.14,0.3,0.23,0.13,0.31,0.1,0.59,7.855,0.52,0.18,0.3,"2,0",0.59,0.11,0.44,0.45,16.3,0.1303
1061.0,259000.0, 3.198,3 dagen,Appartement,1961,81.0,,,5,4,966.0,750.0,382.0,258.0,110.0,857.0,495.0,580.0,477.0,196.0,2700.0,7.34,1.0262068965517241,10.108,0.23,0.17,0.34,0.18,0.08,0.17,0.08,0.75,3.275,0.48,0.16,0.36,"2,2",0.53,0.06,0.44,0.5,14.3,0.18030000000000002
1061.0,475000.0,,,-,2008,112.0,363.0,,5,4,1300.0,701.0,219.0,353.0,353.0,469.0,483.0,630.0,462.0,97.0,3000.0,7.34,1.0262068965517241,10.108,0.23,0.17,0.34,0.18,0.08,0.17,0.08,0.75,3.275,0.48,0.16,0.36,"2,2",0.53,0.06,0.44,0.5,14.3,0.18030000000000002
1087.0,469000.0, 3.500,Nieuw,Penthouse,2006,134.0,,,4,3,2400.0,2600.0,489.0,131.0,150.0,3800.0,1800.0,22.0,271.0,322.0,4400.0,11.67,0.985531914893617,10.148,0.34,0.07,0.42,0.14,0.02,0.54,0.11,0.35,4.445,0.3,0.18,0.53,"2,6",0.81,0.37,0.4,0.23,23.4,0.05
1035.0,400000.0, 3.175,1 maand,Eengezinswoning,1958,126.0,420.0,123.0,5,4,4600.0,1200.0,466.0,283.0,377.0,1100.0,1300.0,239.0,901.0,811.0,1800.0,8.715,0.9453125,3.556,0.19,0.13,0.27,0.27,0.14,0.64,0.1,0.26,3.905,0.36,0.24,0.4,"2,2",0.73,0.2,0.44,0.36,17.9,0.050499999999999996
1033.0,300000.0, 4.225,8 dagen,Eengezinswoning,1950,71.0,299.0,103.0,4,2,3700.0,1100.0,593.0,426.0,512.0,1600.0,673.0,385.0,385.0,1300.0,2300.0,10.38,0.9365671641791044,6.287,0.15,0.1,0.27,0.28,0.19,0.7,0.08,0.22,5.185,0.44,0.25,0.31,"2,0",0.69,0.08,0.45,0.47,15.3,0.060700000000000004
1098.0,1325000.0, 6.340,16 dagen,Woning,2000,209.0,900.0,436.0,4,3,1000.0,1800.0,560.0,598.0,322.0,1500.0,650.0,711.0,242.0,681.0,2800.0,13.51,0.9122434536447275,4.798,0.18,0.14,0.33,0.25,0.1,0.72,0.16,0.12,6.91,0.48,0.22,0.3,"2,0",0.78,0.34,0.39,0.27,23.2,0.0203
1067.0,345000.0, 3.317,1 maand,Tussenwoning,1991,104.0,341.0,122.0,4,3,3500.0,2500.0,743.0,605.0,201.0,2900.0,979.0,765.0,1100.0,1000.0,6400.0,2.32,0.9333333333333335,,0.15,0.15,0.22,0.36,0.12,0.53,0.12,0.35,985.0,0.28,0.31,0.41,"2,4",0.73,0.23,0.43,0.34,18.9,0.030899999999999997
1015.0,489000.0, 6.986,28 dagen,Woonboot,1928,70.0,161.0,1.0,3,2,993.0,984.0,338.0,367.0,136.0,538.0,55.0,229.0,61.0,331.0,371.0,6.805,1.133228840125392,13.56,0.09,0.12,0.38,0.3,0.11,0.62,0.3,0.08,4.495,0.65,0.23,0.12,"1,5",0.69,0.44,0.26,0.3,30.2,0.01
1063.0,225000.0, 3.169,Nieuw,Bovenwoning,1958,71.0,240.0,,3,2,1600.0,498.0,38.0,198.0,126.0,868.0,128.0,60.0,649.0,1000.0,4300.0,16.07,1.0024922118380062,7.089,0.19,0.14,0.3,0.23,0.13,0.31,0.1,0.59,7.855,0.52,0.18,0.3,"2,0",0.59,0.11,0.44,0.45,16.3,0.1303
1060.0,275000.0, 3.125,3 dagen,Appartement,1999,88.0,255.0,,4,3,3700.0,1100.0,327.0,489.0,401.0,1700.0,1200.0,311.0,589.0,855.0,6000.0,14.995,0.9782321899736147,7.345,0.21,0.14,0.28,0.29,0.09,0.52,0.12,0.36,6.03,0.3,0.24,0.47,"2,5",0.74,0.26,0.43,0.31,20.8,0.030899999999999997
1083.0,350000.0, 5.224,Nieuw,Appartement,1959,67.0,225.0,,3,1,1300.0,469.0,368.0,330.0,751.0,256.0,828.0,335.0,196.0,995.0,2000.0,7.105,0.7987341772151898,3.866,0.09,0.09,0.24,0.24,0.34,0.62,0.22,0.16,4.025,0.59,0.25,0.16,"1,6",0.66,0.3,0.38,0.32,23.6,0.0305
1060.0,399000.0, 3.353,2 maanden,Tussenwoning,1998,119.0,397.0,110.0,4,3,3100.0,1200.0,361.0,126.0,352.0,1200.0,749.0,267.0,88.0,1200.0,5500.0,14.995,0.9782321899736147,7.345,0.21,0.14,0.28,0.29,0.09,0.52,0.12,0.36,6.03,0.3,0.24,0.47,"2,5",0.74,0.26,0.43,0.31,20.8,0.030899999999999997
1013.0,415000.0, 7.685,8 dagen,Appartement,2004,54.0,177.0,,3,2,1300.0,1600.0,147.0,320.0,7.0,320.0,219.0,336.0,417.0,769.0,1300.0,8.63,1.0258215962441315,15.913,0.12,0.1,0.38,0.32,0.09,0.63,0.22,0.15,5.415,0.62,0.2,0.18,"1,6",0.72,0.29,0.36,0.35,21.5,0.0603
1098.0,1095000.0,,,-,1928,148.0,499.0,,3,2,1000.0,834.0,657.0,12.0,224.0,240.0,270.0,75.0,100.0,661.0,1800.0,13.51,0.9122434536447275,4.798,0.18,0.14,0.33,0.25,0.1,0.72,0.16,0.12,6.91,0.48,0.22,0.3,"2,0",0.78,0.34,0.39,0.27,23.2,0.0203
1096.0,800000.0, 8.791,28 dagen,Watertoren,2001,91.0,,105.0,4,3,896.0,1100.0,919.0,754.0,296.0,967.0,442.0,628.0,335.0,581.0,1600.0,2.01,,,0.04,0.42,0.35,0.15,0.04,0.63,0.18,0.19,1.48,0.8,0.15,0.06,"1,3",0.67,0.28,0.16,0.56,24.7,0.0005
1069.0,350000.0, 3.465,3 maanden,Bovenwoning,2008,101.0,,,3,2,,,,,,,,,,,,13.37,0.9292929292929294,12.505,0.21,0.14,0.36,0.17,0.13,0.27,0.1,0.63,6.23,0.45,0.22,0.33,"2,1",0.63,0.09,0.45,0.46,15.7,0.12029999999999999
1078.0,650000.0, 5.909,6 dagen,Woning,1928,110.0,,,3,2,1200.0,372.0,584.0,288.0,64.0,454.0,340.0,74.0,142.0,374.0,1200.0,13.705,0.8557887610020312,10.175,0.13,0.11,0.4,0.23,0.13,0.71,0.19,0.1,8.065,0.57,0.22,0.21,"1,7",0.77,0.32,0.39,0.29,22.6,0.03
1058.0,600000.0, 6.122,Nieuw,Appartement,2010,98.0,,,3,2,,,,,,,,,,,,7.115,0.9203778677462888,21.356,0.13,0.11,0.44,0.25,0.07,0.66,0.22,0.12,4.46,0.64,0.19,0.18,"1,6",0.76,0.31,0.37,0.32,22.3,0.0405
1058.0,435000.0, 6.304,Nieuw,Appartement,1933,69.0,,,3,2,1100.0,887.0,118.0,336.0,241.0,822.0,315.0,198.0,128.0,507.0,2100.0,10.835,0.8521367521367522,12.665,0.12,0.1,0.49,0.2,0.09,0.69,0.18,0.13,6.75,0.6,0.23,0.17,"1,6",0.79,0.26,0.44,0.3,21.2,0.0401
1053.0,625000.0, 6.720,0 maanden,Appartement,1887,93.0,,,4,3,2100.0,300.0,80.0,510.0,97.0,482.0,71.0,70.0,135.0,428.0,816.0,6.775,0.9882525697503672,27.167,0.11,0.12,0.41,0.27,0.1,0.52,0.17,0.31,4.455,0.68,0.16,0.16,"1,5",0.69,0.14,0.43,0.43,17.1,0.1101
1037.0,319000.0, 6.646,15 dagen,Woonboot,1981,48.0,113.0,1.0,2,1,,,,,,,,,,,,8.715,0.9453125,3.556,0.19,0.13,0.27,0.27,0.14,0.64,0.1,0.26,3.905,0.36,0.24,0.4,"2,2",0.73,0.2,0.44,0.36,17.9,0.050499999999999996
1064.0,375000.0, 3.409,15 dagen,Benedenwoning,1998,110.0,395.0,,4,3,860.0,291.0,358.0,299.0,371.0,567.0,381.0,464.0,426.0,494.0,3500.0,16.495,0.9236151603498542,7.029,0.19,0.13,0.28,0.22,0.18,0.39,0.12,0.49,7.815,0.46,0.23,0.31,"2,1",0.65,0.16,0.45,0.39,17.7,0.09
1023.0,500000.0, 4.425,1 maand,Vrijstaande woning,1923,113.0,368.0,88.0,4,3,3100.0,2600.0,783.0,978.0,162.0,1500.0,347.0,519.0,611.0,876.0,2100.0,1.685,,4.458,0.23,0.1,0.25,0.32,0.1,0.81,0.15,0.04,655.0,0.24,0.28,0.47,"2,6",0.77,0.41,0.33,0.26,24.3,0.0005
1091.0,795000.0, 5.483,21 dagen,Benedenwoning,1920,145.0,,97.0,5,4,1300.0,1600.0,753.0,68.0,30.0,354.0,294.0,17.0,170.0,82.0,876.0,10.255,1.019704433497537,14.281,0.13,0.13,0.4,0.27,0.07,0.47,0.15,0.38,6.12,0.62,0.18,0.2,"1,7",0.68,0.14,0.42,0.44,17.2,0.1109
1019.0,600000.0, 6.186,5 dagen,Appartement,2012,97.0,296.0,,3,2,1500.0,2800.0,409.0,72.0,72.0,450.0,597.0,62.0,340.0,131.0,972.0,17.75,1.0367183017785429,11.717,0.2,0.08,0.39,0.29,0.04,0.62,0.16,0.22,8.775,0.43,0.25,0.33,"2,0",0.8,0.4,0.37,0.23,24.8,0.0408
1011.0,425000.0, 6.641,13 dagen,Appartement,1905,64.0,181.0,,3,1,917.0,1500.0,95.0,395.0,395.0,748.0,7.0,205.0,299.0,229.0,492.0,8.83,1.089940828402367,12.429,0.09,0.12,0.35,0.33,0.1,0.64,0.24,0.12,5.87,0.67,0.18,0.15,"1,5",0.72,0.32,0.32,0.36,22.4,0.0506
1091.0,649000.0,,,-,2014,104.0,270.0,,4,3,1100.0,1200.0,795.0,271.0,93.0,220.0,186.0,174.0,259.0,81.0,807.0,10.255,1.019704433497537,14.281,0.13,0.13,0.4,0.27,0.07,0.47,0.15,0.38,6.12,0.62,0.18,0.2,"1,7",0.68,0.14,0.42,0.44,17.2,0.1109
1013.0,1500000.0, 4.792,0 maanden,Herenhuis,1830,313.0,1.038,,14,3,1200.0,1500.0,98.0,281.0,195.0,458.0,36.0,231.0,238.0,867.0,1100.0,8.63,1.0258215962441315,15.913,0.12,0.1,0.38,0.32,0.09,0.63,0.22,0.15,5.415,0.62,0.2,0.18,"1,6",0.72,0.29,0.36,0.35,21.5,0.0603
1011.0,475000.0, 8.796,15 dagen,Boerderij,1880,54.0,156.0,83.0,5,3,490.0,1800.0,109.0,115.0,272.0,641.0,62.0,35.0,45.0,284.0,445.0,8.83,1.089940828402367,12.429,0.09,0.12,0.35,0.33,0.1,0.64,0.24,0.12,5.87,0.67,0.18,0.15,"1,5",0.72,0.32,0.32,0.36,22.4,0.0506
1060.0,335000.0, 3.221,9 dagen,Appartement,1999,104.0,291.0,,4,3,3200.0,1100.0,387.0,10.0,354.0,1300.0,866.0,175.0,125.0,1300.0,5500.0,14.995,0.9782321899736147,7.345,0.21,0.14,0.28,0.29,0.09,0.52,0.12,0.36,6.03,0.3,0.24,0.47,"2,5",0.74,0.26,0.43,0.31,20.8,0.030899999999999997
1056.0,325000.0, 5.702,21 dagen,Bovenwoning,1934,57.0,140.0,,3,-,1700.0,375.0,272.0,142.0,142.0,210.0,99.0,157.0,194.0,322.0,2400.0,5.77,0.9794168096054888,15.935,0.14,0.14,0.5,0.16,0.07,0.49,0.15,0.36,3.4,0.58,0.23,0.19,"1,7",0.74,0.13,0.52,0.35,17.4,0.0601
1035.0,319000.0, 2.798,20 dagen,Eengezinswoning,1990,114.0,,83.0,4,3,5000.0,1200.0,435.0,418.0,72.0,594.0,1700.0,637.0,1000.0,1300.0,2100.0,8.715,0.9453125,3.556,0.19,0.13,0.27,0.27,0.14,0.64,0.1,0.26,3.905,0.36,0.24,0.4,"2,2",0.73,0.2,0.44,0.36,17.9,0.050499999999999996
1098.0,399500.0, 4.161,15 dagen,Bovenwoning,2003,96.0,290.0,,3,2,1200.0,1700.0,319.0,621.0,81.0,1500.0,416.0,526.0,17.0,747.0,2900.0,13.51,0.9122434536447275,4.798,0.18,0.14,0.33,0.25,0.1,0.72,0.16,0.12,6.91,0.48,0.22,0.3,"2,0",0.78,0.34,0.39,0.27,23.2,0.0203
1063.0,225000.0, 3.125,3 dagen,Appartement,1955,72.0,240.0,,3,2,1700.0,987.0,534.0,495.0,369.0,1400.0,387.0,621.0,1000.0,1100.0,4700.0,16.07,1.0024922118380062,7.089,0.19,0.14,0.3,0.23,0.13,0.31,0.1,0.59,7.855,0.52,0.18,0.3,"2,0",0.59,0.11,0.44,0.45,16.3,0.1303
1013.0,220000.0, 8.148,15 dagen,Bovenwoning,2015,27.0,,,2,1,1400.0,1600.0,9.0,294.0,150.0,303.0,343.0,320.0,316.0,698.0,1500.0,8.63,1.0258215962441315,15.913,0.12,0.1,0.38,0.32,0.09,0.63,0.22,0.15,5.415,0.62,0.2,0.18,"1,6",0.72,0.29,0.36,0.35,21.5,0.0603
